    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    24.0       6       8       8             0f5/2p         -163.4119595898            4.0401853863         -159.3717742035            0.1599925908
    24.0       6       8       8             1f5/2p         -163.4119595898           13.2813993646         -150.1305602251            0.5321066934
    24.0       6       8       8             0g9/2p         -163.4119595898           18.7577578801         -144.6542017097            0.5086532514
    24.0       6       8       8             1g9/2p         -163.4119595898           34.7290122152         -128.6829473745            0.2847157642
    24.0       6       8       8             0g7/2p         -163.4119595898           24.4427821053         -138.9691774844            0.2981163703
    24.0       6       8       8             1g7/2p         -163.4119595898           28.2420340872         -135.1699255025            0.4715161834
    24.0       6       8       8             0h11/2p         -163.4119595898           22.5178038090         -140.8941557807            0.0507805688
    24.0       6       8       8             0h9/2p         -163.4119595898           20.6513052533         -142.7606543364            0.0338947987
    24.0       6       8       8             0i13/2p         -163.4119595898           37.2309979499         -126.1809616398            0.0571982376
    24.0       6       8       8             0i11/2p         -163.4119595898           37.8696687325         -125.5422908573            0.0330058269
    24.0       6       8       8             0d5/2n         -163.4119595898           -7.3236689176         -170.7356285073            0.9815912958
    24.0       6       8       8             1d5/2n         -163.4119595898           14.1638682962         -149.2480912935            0.5312114554
    24.0       6       8       8             2d5/2n         -163.4119595898           20.8336558841         -142.5783037057            0.0469824995
    24.0       6       8       8             1s1/2n         -163.4119595898           -5.6386271255         -169.0505867152            0.9729474629
    24.0       6       8       8             2s1/2n         -163.4119595898           14.7199672626         -148.6919923272            0.4991831607
    24.0       6       8       8             3s1/2n         -163.4119595898           22.2508786945         -141.1610808952            0.1557209375
    24.0       6       8       8             0d3/2n         -163.4119595898            2.6770472634         -160.7349123263            0.9668307893
    24.0       6       8       8             1d3/2n         -163.4119595898           17.0939257948         -146.3180337950            0.4308060390
    24.0       6       8       8             2d3/2n         -163.4119595898           20.6151006034         -142.7968589864            0.1978638132
    24.0       6       8       8             1p3/2n         -163.4119595898           -0.9007307362         -164.3126903260            0.4584008355
    24.0       6       8       8             2p3/2n         -163.4119595898            1.6906592370         -161.7213003528            0.3198458839
    24.0       6       8       8             0f7/2n         -163.4119595898           -1.6951540007         -165.1071135905            0.5494425107
    24.0       6       8       8             1f7/2n         -163.4119595898           14.9119198609         -148.5000397289            0.5613157846
    24.0       6       8       8             1p1/2n         -163.4119595898            1.5811696003         -161.8307899894            0.4277217942
    24.0       6       8       8             2p1/2n         -163.4119595898           10.1878201831         -153.2241394067            0.4049285387
    24.0       6       8       8             0f5/2n         -163.4119595898           -0.1355600226         -163.5475196123            0.1606434624
    24.0       6       8       8             1f5/2n         -163.4119595898            9.4009867655         -154.0109728243            0.5356351626
    24.0       6       8       8             0g9/2n         -163.4119595898           14.8340257850         -148.5779338048            0.5064445992
    24.0       6       8       8             1g9/2n         -163.4119595898           30.4200182478         -132.9919413420            0.2125033359
    24.0       6       8       8             0g7/2n         -163.4119595898           20.6600848723         -142.7518747174            0.2962475604
    24.0       6       8       8             1g7/2n         -163.4119595898           24.5631389952         -138.8488205945            0.4692468968
    24.0       6       8       8             0h11/2n         -163.4119595898           17.9914368521         -145.4205227377            0.0492473612
    24.0       6       8       8             0h9/2n         -163.4119595898           16.5494306033         -146.8625289864            0.0338227532
    24.0       6       8       8             0i13/2n         -163.4119595898           32.7822980301         -130.6296615597            0.0551166219
    24.0       6       8       8             0i11/2n         -163.4119595898           33.4806805178         -129.9312790720            0.0314156390
